game_id,season,week,home_team,away_team,home_points,away_points,is_mw_game,market_spread_home,actual_margin,ridge_spread_home,ridge_edge,ridge_lean,ridge_is_bet,ridge_result,xgb_spread_home,xgb_edge,xgb_lean,xgb_is_bet,xgb_result,gamma_spread_home,gamma_edge,gamma_lean,gamma_is_bet,gamma_result,massey_spread_home,massey_edge,massey_lean,massey_is_bet,massey_result,gamma_is_seed_week,models_agree,gamma_agrees_with_ridge,gamma_agrees_with_xgb,gamma_agrees_with_massey
400869720,2016,3,App State,Miami,10,45,False,4.0,-35,8.2117275139111,-4.2117275139111,Away,True,Win,3.741787,0.25821304,Home,False,Loss,,,,,,5.702714777393435,-1.7027147773934352,Away,False,Win,,False,,,
400868993,2016,3,Auburn,Texas A&M,16,29,False,-2.5,-13,-5.516294667894458,3.016294667894458,Home,True,Loss,-9.897505,7.397505,Home,True,Loss,,,,,,1.0122342030346863,-3.5122342030346863,Away,True,Win,,True,,,
400869282,2016,3,Kent State,Monmouth,27,7,False,-13.0,20,-14.315986846223812,1.3159868462238116,Home,False,Win,-22.663822,9.663822,Home,True,Win,,,,,,0.9220326102751155,-13.922032610275116,Away,True,Loss,,True,,,
400868995,2016,3,Kentucky,New Mexico State,62,42,False,-21.666666666666668,20,-25.111845560911554,3.4451788942448864,Home,True,Loss,-26.353172,4.6865063,Home,True,Loss,,,,,,-1.0259592032859586,-20.64070746338071,Away,True,Win,,True,,,
400869280,2016,3,Charlotte,Eastern Michigan,19,37,False,1.8333333333333333,-18,-15.276718368334876,17.11005170166821,Home,True,Loss,-6.9766693,8.810002,Home,True,Loss,,,,,,0.6121575522600162,1.221175781073317,Home,False,Loss,,True,,,
400869109,2016,3,UTSA,Arizona State,28,32,False,20.666666666666668,-4,9.172269748287313,11.494396918379355,Home,True,Win,10.92076,9.745906,Home,True,Win,,,,,,7.215340557302508,13.45132610936416,Home,True,Win,,True,,,
400868997,2016,3,Ole Miss,Alabama,43,48,False,9.833333333333334,-5,5.0171262303882145,4.8162071029451194,Home,True,Win,4.106943,5.72639,Home,True,Win,,,,,,12.220086965417412,-2.386753632084078,Away,True,Loss,,True,,,
400869438,2016,3,Clemson,South Carolina State,59,0,False,-54.0,59,-29.159844098331263,-24.840155901668737,Away,True,Loss,-37.77048,-16.229519,Away,True,Loss,,,,,,-35.78852207810686,-18.21147792189314,Away,True,Loss,,True,,,
400869657,2016,3,Wisconsin,Georgia State,23,17,False,-33.666666666666664,6,-42.25455163580289,8.587884969136226,Home,True,Loss,-32.457645,-1.2090225,Away,False,Win,,,,,,-25.236670237357217,-8.429996429309448,Away,True,Win,,False,,,
400869117,2016,3,California,Texas,50,43,False,7.0,7,4.174723966137538,2.825276033862462,Home,True,Win,8.563481,-1.5634813,Away,False,Loss,,,,,,-2.0396182701183347,9.039618270118336,Home,True,Win,,False,,,
