game_id,season,week,home_team,away_team,is_mw_game,model_spread_home,market_spread_home,edge,lean,is_bet,bet_result,clv,home_win_prob,actual_home_win,actual_margin,model_total,market_total,total_edge,total_lean,is_total_bet,total_bet_result,total_clv,actual_total,market_home_ml,market_away_ml,ml_edge,ml_lean,is_ml_bet,ml_bet_result,ml_profit
401114182,2019,13,Stanford,California,False,-11.328588812049592,-0.4,10.928588812049592,Home,True,Loss,,0.7307485246571152,0.0,-4,49.25160551233408,41.5,7.751605512334081,Over,True,Win,,44,,,,,,,
401114319,2019,13,New Mexico State,UTEP,True,-18.752821097372692,-7.2,11.552821097372693,Home,True,Win,,0.8457019540438901,1.0,9,55.71349964616377,55.6,0.11349964616376695,Over,False,,,79,,,,,,,
401117553,2019,13,UNLV,San José State,True,-4.125405151157603,7.0,11.125405151157603,Home,True,Win,,0.5886159797570547,1.0,3,59.61960431554549,65.5,-5.880395684454513,Under,True,Loss,,73,,,,,,,
401114316,2019,13,Middle Tennessee,Old Dominion,False,-17.001000164963624,-13.5,3.5010001649636244,Home,True,Win,,0.8220115862917854,1.0,21,55.43899799314406,47.1,8.338997993144062,Over,True,Win,,55,,,,,,,
401121975,2019,13,UL Monroe,Coastal Carolina,False,-1.9266175914214108,-6.0,-4.073382408578589,Away,True,Win,,0.54165516000394,1.0,3,65.81941015939955,63.5,2.3194101593995526,Over,True,Win,,87,,,,,,,
401121977,2019,13,Louisiana,Troy,False,-9.443492422863205,-12.3,-2.856507577136796,Away,True,Loss,,0.6959293065177969,1.0,50,63.221543216038526,74.1,-10.878456783961468,Under,True,Win,,56,,,,,,,
401114314,2019,13,UTSA,Florida Atlantic,False,16.94311141210022,21.5,4.556888587899781,Home,True,Win,,0.17880852150613724,0.0,-14,55.00490938577326,57.7,-2.695090614226743,Under,True,Loss,,66,,,,,,,
401112517,2019,13,Florida International,Miami,False,1.8852260955724782,21.0,19.114773904427523,Home,True,Win,,0.4592366051171041,1.0,6,54.72301929694124,50.6,4.123019296941237,Over,True,Win,,54,,,,,,,
401110859,2019,13,LSU,Arkansas,False,-45.332085748045486,-41.6,3.7320857480454848,Home,True,Loss,,0.9930778136775628,1.0,36,58.50998302143471,69.0,-10.490016978565293,Under,True,Loss,,76,,,,,,,
401112113,2019,13,Texas Tech,Kansas State,False,0.10790575328025209,-0.6,-0.7079057532802521,Away,False,,,0.49766274100697283,0.0,-3,60.93030200796825,57.5,3.430302007968251,Over,True,Loss,,57,,,,,,,
401117907,2019,13,Cincinnati,Temple,False,-12.959683313961317,-8.9,4.059683313961317,Home,True,Loss,,0.7591707592057415,1.0,2,49.90091761412243,44.3,5.60091761412243,Over,True,Loss,,28,,,,,,,
401110861,2019,13,Missouri,Tennessee,False,5.446034933726357,-2.8,-8.246034933726357,Away,True,Win,,0.38373382224407304,0.0,-4,53.2771423911765,47.0,6.277142391176497,Over,True,Loss,,44,,,,,,,
401114162,2019,13,Arizona State,Oregon,False,19.225345387262276,13.4,-5.825345387262276,Away,True,Loss,,0.14828256200013962,1.0,3,60.045571026088304,54.5,5.545571026088304,Over,True,Win,,59,,,,,,,
401117910,2019,13,Tulsa,Houston,False,5.752678170694273,-5.7,-11.452678170694274,Away,True,Win,,0.37739185626531496,0.0,-10,60.29216580343308,57.5,2.792165803433079,Over,True,Loss,,38,,,,,,,
401112515,2019,13,Wake Forest,Duke,False,-11.29292683324984,-6.6,4.692926833249841,Home,True,Win,,0.7301088235977351,1.0,12,53.45666145319846,50.0,3.456661453198457,Over,True,Win,,66,,,,,,,
401110860,2019,13,Mississippi State,Abilene Christian,False,-22.70389499903912,-37.0,-14.296105000960878,Away,True,Loss,,0.8911548891828787,1.0,38,58.39171477476898,57.0,1.3917147747689782,Over,False,,,52,,,,,,,
401112120,2019,13,Oklahoma,TCU,False,-19.107781273974,-18.5,0.6077812739739983,Home,False,,,0.8502356513127345,1.0,4,64.85354428438652,65.2,-0.3464557156134873,Under,False,,,52,,,,,,,
401114206,2019,13,Washington State,Oregon State,False,-13.048513783746913,-10.6,2.448513783746913,Home,True,Loss,,0.7606703660392473,1.0,1,68.651900265636,77.6,-8.948099734363993,Under,True,Loss,,107,,,,,,,
401114191,2019,13,Colorado,Washington,False,15.770352581485351,14.0,-1.7703525814853514,Away,False,,,0.19593222206028443,1.0,6,57.022315841103,53.1,3.922315841103,Over,True,Loss,,34,,,,,,,
401114173,2019,13,Arizona,Utah,False,22.072731006931324,23.8,1.7272689930686767,Home,False,,,0.11537587329227716,0.0,-28,60.13025553307823,56.9,3.2302555330782283,Over,True,Loss,,42,,,,,,,
401117549,2019,13,Utah State,Boise State,False,9.667148751137578,6.3,-3.367148751137578,Away,True,Win,,0.2998362333359449,0.0,-35,55.058244549788526,53.6,1.4582445497885246,Over,False,,,77,,,,,,,
401117551,2019,13,Fresno State,Nevada,True,-5.500063580148179,-13.2,-7.69993641985182,Away,True,Win,,0.617385910152713,0.0,-7,51.52449980708333,51.5,0.024499807083330438,Over,False,,,63,,,,,,,
401117552,2019,13,Hawai'i,San Diego State,True,6.255452228354778,-0.9,-7.155452228354778,Away,True,Loss,,0.3670654345569766,1.0,3,55.45590150661843,46.7,8.755901506618429,Over,True,Loss,,25,,,,,,,
401119310,2019,14,Akron,Ohio,False,17.267641570553835,27.6,10.332358429446167,Home,True,Loss,,0.1735519769326651,0.0,-49,55.976664892201754,53.0,2.976664892201754,Over,True,Win,,55,,,,,,,
401119311,2019,14,Northern Illinois,Western Michigan,True,9.742247998121385,9.8,0.05775200187861529,Home,False,,,0.297894953858125,1.0,3,56.08685671372177,51.2,4.8868567137217696,Over,True,Loss,,31,,,,,,,
401110863,2019,14,Mississippi State,Ole Miss,False,-11.931090531213005,0.5,12.431090531213005,Home,True,Win,,0.7420397983204254,1.0,1,58.64772796950736,59.0,-0.35227203049264233,Under,False,,,41,,,,,,,
401119315,2019,14,Central Michigan,Toledo,False,-1.1484101025456335,-14.5,-13.351589897454367,Away,True,Loss,,0.5249299424223929,1.0,42,59.06083608701542,64.3,-5.23916391298458,Under,True,Win,,56,,,,,,,
401112138,2019,14,Texas,Texas Tech,False,-21.751837977230235,-8.2,13.551837977230235,Home,True,Win,,0.8818697686570447,1.0,25,63.13231222772059,65.4,-2.267687772279416,Under,True,Loss,,73,,,,,,,
401119313,2019,14,Eastern Michigan,Kent State,False,-5.538873850529631,-3.6,1.9388738505296312,Home,False,,,0.6185181316367121,0.0,-8,62.30232884287603,68.5,-6.19767115712397,Under,True,Win,,60,,,,,,,
401119312,2019,14,Buffalo,Bowling Green,False,-22.30872593134619,-27.9,-5.59127406865381,Away,True,Loss,,0.8877612762529038,1.0,42,57.079388812740916,53.6,3.4793888127409147,Over,True,Win,,56,,,,,,,
401119314,2019,14,Ball State,Miami (OH),False,8.1823626966263,-3.0,-11.1823626966263,Away,True,Loss,,0.32796878965056453,1.0,14,55.51196844815285,55.5,0.011968448152849476,Over,False,,,68,,,,,,,
401112521,2019,14,Virginia,Virginia Tech,False,0.5361322856190727,1.8,1.2638677143809274,Home,False,,,0.4883555896706858,1.0,9,52.971464325301284,48.2,4.771464325301281,Over,True,Win,,69,,,,,,,
401110864,2019,14,Arkansas,Missouri,False,10.344015925554015,15.2,4.855984074445985,Home,True,Win,,0.2866388931766606,0.0,-10,53.65227094553577,53.0,0.6522709455357685,Over,False,,,38,,,,,,,
401112200,2019,14,Nebraska,Iowa,False,6.776265245614192,3.9,-2.8762652456141917,Away,True,Loss,,0.3560761526648624,0.0,-3,51.21519050456097,45.6,5.615190504560971,Over,True,Win,,51,,,,,,,
401117554,2019,14,Colorado State,Boise State,False,22.737786204416988,13.6,-9.137786204416988,Away,True,Loss,,0.1078449830907367,0.0,-7,60.293857724654316,57.4,2.8938577246543176,Over,True,Loss,,55,,,,,,,
401117913,2019,14,Memphis,Cincinnati,False,-4.007048092848224,-13.5,-9.492951907151776,Away,True,Win,,0.586356891586865,1.0,10,59.29810326998732,59.2,0.09810326998731966,Over,False,,,58,,,,,,,
401114232,2019,14,Washington,Washington State,False,-12.702351546192912,-7.2,5.502351546192911,Home,True,Win,,0.7554188726600548,1.0,18,59.41869031832798,65.2,-5.78130968167202,Under,True,Win,,44,,,,,,,
401112134,2019,14,TCU,West Virginia,False,-12.631662513470374,-13.6,-0.9683374865296255,Away,False,,,0.7542083860424631,0.0,-3,53.36128388821124,43.2,10.161283888211237,Over,True,Loss,,37,,,,,,,
401121979,2019,14,South Alabama,Arkansas State,False,15.8678733428148,10.4,-5.4678733428148,Away,True,Loss,,0.1937927774685882,1.0,4,57.54413986656877,53.0,4.54413986656877,Over,True,Win,,64,,,,,,,
401121978,2019,14,Troy,App State,False,12.195365664380724,11.1,-1.095365664380724,Away,False,,,0.2533334608496348,0.0,-35,55.895815920234,64.0,-8.104184079766,Under,True,Win,,61,,,,,,,
401117912,2019,14,UCF,South Florida,False,-27.852868572329488,-23.9,3.952868572329489,Home,True,Win,,0.9353143972332248,1.0,27,57.22391825254525,61.6,-4.376081747454748,Under,True,Win,,41,,,,,,,
401117915,2019,14,East Carolina,Tulsa,False,-5.260737534741618,6.9,12.160737534741617,Home,True,Loss,,0.6127319858644726,0.0,-25,56.34172565741885,63.9,-7.55827434258115,Under,True,Loss,,73,,,,,,,
401121980,2019,14,Coastal Carolina,Texas State,False,-13.478615147189753,-7.0,6.478615147189753,Home,True,Loss,,0.7684980094345117,1.0,3,57.908408680195286,51.8,6.108408680195289,Over,True,Loss,,45,,,,,,,
401110870,2019,14,South Carolina,Clemson,False,17.35081231340222,27.7,10.34918768659778,Home,True,Loss,,0.1723932254292332,0.0,-35,55.111904091664044,50.4,4.711904091664046,Over,True,Loss,,41,,,,,,,
401112168,2019,14,Purdue,Indiana,False,3.5691550656475686,7.0,3.4308449343524314,Home,True,Win,,0.4229547682975176,0.0,-3,58.83975444625636,56.4,2.4397544462563587,Over,True,Win,,85,,,,,,,
401110867,2019,14,Georgia Tech,Georgia,False,25.259780091250647,28.6,3.3402199087493543,Home,True,Loss,,0.0845048631696334,0.0,-45,55.56854374265637,46.6,8.968543742656365,Over,True,Win,,59,,,,,,,
401112228,2019,14,Michigan,Ohio State,False,1.5509072730341318,9.1,7.549092726965868,Home,True,Loss,,0.46635061581379184,0.0,-29,55.1115133302424,53.2,1.9115133302423999,Over,False,,,83,,,,,,,
401114321,2019,14,Marshall,Florida International,False,-5.6052984246586846,-9.9,-4.294701575341316,Away,True,Win,,0.6198961249079671,1.0,3,54.18998409587502,50.2,3.989984095875016,Over,True,Win,,57,,,,,,,
401110868,2019,14,Kentucky,Louisville,False,-15.578558916092721,-3.5,12.078558916092721,Home,True,Win,,0.8018509299422758,1.0,32,58.58022330130981,51.2,7.380223301309805,Over,True,Win,,58,,,,,,,
401112156,2019,14,Illinois,Northwestern,False,-3.796522006534554,-6.2,-2.403477993465446,Away,True,Win,,0.5818858392285461,0.0,-19,48.57061111659499,39.0,9.57061111659499,Over,True,Push,,39,,,,,,,
401112525,2019,14,Syracuse,Wake Forest,False,5.622081909946837,6.4,0.7779180900531637,Home,False,,,0.37975593773041616,1.0,9,57.04184640607069,67.9,-10.858153593929316,Under,True,Loss,,69,,,,,,,
401114324,2019,14,Western Kentucky,Middle Tennessee,False,-12.239890175086146,-10.2,2.0398901750861462,Home,True,Loss,,0.7474417262413215,1.0,5,54.1976012368759,45.9,8.297601236875899,Over,True,Win,,57,,,,,,,
401117556,2019,14,Air Force,Wyoming,True,-9.147033817194602,-13.1,-3.9529661828053975,Away,True,Loss,,0.6907774159960064,1.0,14,54.73577963986476,41.3,13.435779639864762,Over,True,Loss,,26,,,,,,,
401114346,2019,14,Liberty,New Mexico State,False,-20.658869612339096,-14.9,5.758869612339096,Home,True,Win,,0.8696786913206085,1.0,21,64.87464929319157,67.6,-2.7253507068084275,Under,True,Loss,,77,,,,,,,
401114320,2019,14,Old Dominion,Charlotte,False,10.176242016168583,10.4,0.2237579838314172,Home,False,,,0.28975676306293396,0.0,-16,55.78637686062141,50.9,4.886376860621411,Over,True,Win,,60,,,,,,,
401114326,2019,14,UTEP,Rice,True,7.040837110378946,6.6,-0.44083711037894613,Away,False,,,0.35072163342834173,0.0,-14,54.63260971306627,43.4,11.232609713066275,Over,True,Win,,46,,,,,,,
401117558,2019,14,Nevada,UNLV,True,-10.622562506007224,-6.8,3.822562506007224,Home,True,Loss,,0.718502128373288,0.0,-3,55.724682258930976,51.6,4.124682258930974,Over,True,Win,,63,,,,,,,
401114323,2019,14,Louisiana Tech,UTSA,False,-20.433813476196544,-20.8,-0.3661865238034565,Away,False,,,0.8670640105257865,1.0,14,52.216120692177064,56.2,-3.9838793078229386,Under,True,Loss,,68,,,,,,,
401114322,2019,14,Florida Atlantic,Southern Miss,False,-6.746156706740043,-8.8,-2.0538432932599573,Away,True,Loss,,0.6433126712375019,1.0,17,53.14835128700142,57.7,-4.551648712998585,Under,True,Win,,51,,,,,,,
401112523,2019,14,Duke,Miami,False,6.602968608032843,9.1,2.4970313919671563,Home,True,Win,,0.35959893197786175,1.0,10,48.99324636251398,44.3,4.693246362513982,Over,True,Loss,,44,,,,,,,
401112522,2019,14,Pittsburgh,Boston College,False,-4.610399857236314,-8.5,-3.889600142763686,Away,True,Win,,0.5991068040779597,0.0,-7,52.84598724006054,51.7,1.1459872400605349,Over,False,,,45,,,,,,,
401117914,2019,14,Temple,UConn,False,-27.772554078841974,-26.8,0.9725540788419735,Home,False,,,0.9347601611669576,1.0,32,56.51350132281109,48.0,8.513501322811088,Over,True,Win,,66,,,,,,,
401112237,2019,14,Minnesota,Wisconsin,False,0.28151277261143903,3.1,2.818487227388561,Home,True,Loss,,0.4938851146638631,0.0,-21,57.01873380986065,44.5,12.518733809860649,Over,True,Win,,55,,,,,,,
401112084,2019,14,Kansas,Baylor,False,24.17255280578445,14.1,-10.072552805784449,Away,True,Win,,0.09405458786916648,0.0,-55,60.40250191485454,48.2,12.202501914854537,Over,True,Win,,67,,,,,,,
401110865,2019,14,Auburn,Alabama,False,9.437490557839833,3.6,-5.837490557839834,Away,True,Loss,,0.30367126774106695,1.0,3,56.35493348379592,50.6,5.7549334837959165,Over,True,Win,,93,,,,,,,
401112221,2019,14,Michigan State,Maryland,False,-20.022247648861402,-21.8,-1.7777523511385986,Away,False,,,0.8621895768073203,1.0,3,44.99930146486169,47.3,-2.3006985351383094,Under,True,Win,,35,,,,,,,
401112261,2019,14,Penn State,Rutgers,False,-45.65939895133921,-39.0,6.659398951339213,Home,True,Loss,,0.9935433255728677,1.0,21,48.406260662061804,50.875,-2.468739337938196,Under,True,Win,,33,,,,,,,
401114212,2019,14,Stanford,Notre Dame,False,10.60652664952093,17.3,6.693473350479071,Home,True,Loss,,0.28179262836851726,0.0,-21,57.30995057703665,45.4,11.909950577036653,Over,True,Win,,69,,,,,,,
401117917,2019,14,SMU,Tulane,False,-11.160032367241808,-3.1,8.060032367241808,Home,True,Win,,0.7282944104193555,1.0,17,58.60451678418258,71.8,-13.195483215817418,Under,True,Win,,57,,,,,,,
401114199,2019,14,Oregon,Oregon State,False,-30.64983632839886,-20.2,10.44983632839886,Home,True,Loss,,0.952429495692967,1.0,14,66.31775239459621,65.1,1.2177523945962179,Over,False,,,34,,,,,,,
401117555,2019,14,New Mexico,Utah State,True,13.702131253721365,11.7,-2.002131253721366,Away,True,Win,,0.22780960754732943,0.0,-13,55.10895167333288,63.2,-8.09104832666712,Under,True,Win,,63,,,,,,,
401114325,2019,14,North Texas,UAB,False,3.217507159771242,3.6,0.3824928402287582,Home,False,,,0.4304640038348035,0.0,-5,50.561277480909304,49.6,0.9612774809093025,Over,False,,,47,,,,,,,
401110871,2019,14,Tennessee,Vanderbilt,False,-25.62489138959334,-23.3,2.32489138959334,Home,True,Loss,,0.9185332333351226,1.0,18,54.692561652385145,48.0,6.6925616523851446,Over,True,Loss,,38,,,,,,,
401121981,2019,14,Georgia Southern,Georgia State,False,-2.544454719254597,-6.5,-3.955545280745403,Away,True,Loss,,0.5550952752520052,1.0,28,63.95612513373538,56.0,7.956125133735377,Over,True,Loss,,48,,,,,,,
401117916,2019,14,Houston,Navy,False,2.182683702181188,9.3,7.117316297818813,Home,True,Loss,,0.4526983145262869,0.0,-15,65.96712578446515,56.3,9.667125784465156,Over,True,Win,,97,,,,,,,
401110869,2019,14,LSU,Texas A&M,False,-17.063573536096854,-17.4,-0.3364264639031447,Away,False,,,0.8235839633355722,1.0,43,59.262547299817015,63.8,-4.537452700182982,Under,True,Win,,57,,,,,,,
401112095,2019,14,Kansas State,Iowa State,False,1.0710889472767287,5.0,3.9289110527232713,Home,True,Win,,0.4767465915999329,1.0,10,58.3514732500403,45.0,13.3514732500403,Over,True,Loss,,44,,,,,,,
401112524,2019,14,NC State,North Carolina,False,-0.32132299372156137,11.1,11.42132299372156,Home,True,Loss,,0.5069795410866829,0.0,-31,58.443124407763946,57.4,1.0431244077639477,Over,False,,,51,,,,,,,
401110866,2019,14,Florida,Florida State,False,-25.382686695039403,-17.0,8.382686695039403,Home,True,Win,,0.9165271933056438,1.0,23,54.679904744334394,55.2,-0.5200952556656091,Under,False,,,57,,,,,,,
401121982,2019,14,Louisiana,UL Monroe,False,-23.26472147616893,-19.9,3.3647214761689312,Home,True,Loss,,0.8973797903993528,1.0,1,66.07683538463881,71.0,-4.923164615361188,Under,True,Win,,61,,,,,,,
401114192,2019,14,Utah,Colorado,False,-22.27701546622419,-27.9,-5.62298453377581,Away,True,Loss,,0.887431544356736,1.0,30,57.13559703417269,49.4,7.735597034172692,Over,True,Win,,60,,,,,,,
401112121,2019,14,Oklahoma State,Oklahoma,False,9.88394868182283,13.8,3.9160513181771712,Home,True,Loss,,0.2952263581220612,0.0,-18,71.1646040587506,68.3,2.8646040587506008,Over,True,Loss,,50,,,,,,,
401117218,2019,14,San Diego State,BYU,False,-5.472234559923608,5.2,10.67223455992361,Home,True,Win,,0.6171341728083054,1.0,10,49.905007287372534,38.9,11.005007287372536,Over,True,Loss,,16,,,,,,,
401114163,2019,14,Arizona State,Arizona,False,-13.567673544546597,-13.4,0.1676735445465969,Home,False,,,0.7699731973079695,1.0,10,62.10048821929111,60.6,1.5004882192911069,Over,False,,,38,,,,,,,
401114183,2019,14,UCLA,California,False,-0.24266563190069856,-0.3,-0.057334368099301425,Away,False,,,0.5052711194260064,0.0,-10,53.12449686217949,50.9,2.2244968621794925,Over,True,Loss,,46,,,,,,,
401117557,2019,14,San José State,Fresno State,True,9.213589955088956,-1.5,-10.713589955088956,Away,True,Win,,0.30794662362075975,1.0,1,56.93677260715072,59.8,-2.863227392849275,Under,True,Win,,33,,,,,,,
401114334,2019,14,Hawai'i,Army,True,0.0917324753882296,-2.1,-2.1917324753882297,Away,True,Loss,,0.49800736145292107,1.0,21,67.61179059408323,54.8,12.811790594083234,Over,True,Win,,83,,,,,,,
401132973,2019,15,Oregon,Utah,False,0.02453775041611994,6.6,6.57546224958388,Home,True,Win,,0.4994648737917401,1.0,22,55.53908902480002,45.8,9.739089024800023,Over,True,Win,,52,,,,,,,
401132984,2019,15,App State,Louisiana,False,-8.435149515081525,-5.5,2.935149515081525,Home,True,Win,,0.6776400744295714,1.0,7,61.75632012927162,57.5,4.2563201292716215,Over,True,Win,,83,,,,,,,
401132974,2019,15,Oklahoma,Baylor,False,-7.158119579151286,-9.3,-2.1418804208487146,Away,True,Win,,0.6522124644465962,1.0,7,66.6597074028967,66.1,0.5597074028967057,Over,False,,,53,,,,,,,
401132982,2019,15,Central Michigan,Miami (OH),False,3.149631849377066,-6.2,-9.349631849377065,Away,True,Win,,0.43164978205740884,0.0,-5,47.41865693780601,56.5,-9.081343062193987,Under,True,Win,,47,,,,,,,
401132980,2019,15,Florida Atlantic,UAB,False,-11.040339531181129,-8.2,2.8403395311811295,Home,True,Win,,0.7269196573816907,1.0,43,49.27780732858874,49.3,-0.02219267141125414,Under,False,,,55,,,,,,,
401132976,2019,15,Memphis,Cincinnati,False,-6.48239835513426,-8.9,-2.4176016448657407,Away,True,Win,,0.6384662300047745,1.0,5,59.185943209595266,58.8,0.3859432095952684,Over,False,,,53,,,,,,,
401132979,2019,15,Boise State,Hawai'i,True,-19.439321761310147,-14.2,5.239321761310148,Home,True,Win,,0.8560309819475738,1.0,21,64.67595486021276,65.0,-0.3240451397872448,Under,False,,,41,,,,,,,
401132981,2019,15,LSU,Georgia,False,-1.8757604397379568,-7.1,-5.224239560262043,Away,True,Loss,,0.5408355553727261,1.0,27,54.21066707533603,57.1,-2.889332924663968,Under,True,Win,,47,,,,,,,
401132975,2019,15,Clemson,Virginia,False,-19.947142339766163,-29.0,-9.052857660233837,Away,True,Loss,,0.8622350383850983,1.0,45,51.69765760441412,57.0,-5.302342395585882,Under,True,Loss,,79,,,,,,,
401132983,2019,15,Wisconsin,Ohio State,False,13.792736783461802,16.4,2.607263216538197,Home,True,Win,,0.22542948788452344,0.0,-13,58.5072824566133,57.7,0.8072824566132937,Over,False,,,55,,,,,,,
401114335,2019,15,Navy,Army,False,-11.580803819792857,-11.6,-0.019196180207142532,Away,False,,,0.7366553258508454,1.0,24,64.76278855615772,41.4,23.362788556157717,Over,True,Loss,,38,,,,,,,
401238035,2020,1,UAB,Central Arkansas,False,-18.44312835921442,-21.0,-2.5568716407855803,Away,True,Win,,0.8444395648482489,1.0,10,58.2854731634705,49.75,8.535473163470499,Over,True,Win,,80,,,,,,,
401207101,2020,1,Southern Miss,South Alabama,False,-22.491329100735925,-12.4,10.091329100735924,Home,True,Loss,,0.8916210098051878,0.0,-11,55.924002161614375,54.9,1.0240021616143764,Over,False,,,53,,,,,,,
401237353,2020,1,Marshall,Eastern Kentucky,False,-23.561079866988578,-25.75,-2.188920133011422,Away,True,Loss,,0.902157657000006,1.0,59,58.3297090686677,55.0,3.3297090686676967,Over,True,Win,,59,,,,,,,
401235700,2020,1,Army,Middle Tennessee,False,-12.707219463548636,-3.6,9.107219463548637,Home,True,Win,,0.7573689259397731,1.0,42,60.184225339318736,53.8,6.384225339318739,Over,True,Loss,,42,,,,,,,
401212484,2020,1,Texas State,SMU,False,6.491851862638898,24.8,18.3081481373611,Home,True,Win,,0.36072403046696433,0.0,-7,58.10865926325072,70.0,-11.891340736749278,Under,True,Win,,55,,,,,,,
401207098,2020,1,North Texas,Houston Christian,False,-14.61185174924475,-23.0,-8.38814825075525,Away,True,Loss,,0.7888577324218893,1.0,26,58.26380167389378,74.25,-15.98619832610622,Under,True,Loss,,88,,,,,,,
401212553,2020,1,Memphis,Arkansas State,False,-19.551311967483095,-18.5,1.0513119674830946,Home,False,,,0.8585288005872177,1.0,13,59.79590293181154,72.0,-12.20409706818846,Under,True,Win,,61,,,,,,,
401239884,2020,1,UTEP,Stephen F. Austin,True,1.7039115296290834,-4.0,-5.703911529629083,Away,True,Loss,,0.46272273674852804,1.0,10,56.340076465323165,54.0,2.3400764653231647,Over,True,Loss,,38,,,,,,,
401234576,2020,1,Navy,BYU,False,-6.64127048925434,1.2,7.84127048925434,Home,True,Loss,,0.6423435340082042,0.0,-52,58.64000801998095,48.3,10.34000801998095,Over,True,Win,,58,,,,,,,
401256135,2020,1,North Texas,App State,False,19.085166872001793,19.75,0.6648331279982074,Home,False,,,0.14728870429672164,0.0,-28,55.77683472775553,65.875,-10.098165272244472,Under,True,Loss,,84,,,,,,,
401256136,2020,1,Nevada,Tulane,True,-1.2622486066107346,1.25,2.5122486066107346,Home,True,Win,,0.5276329732186339,1.0,11,54.250397623711564,56.5,-2.2496023762884363,Under,True,Loss,,65,,,,,,,
401256137,2020,1,BYU,UCF,False,-8.065430114111816,-6.125,1.940430114111816,Home,False,,,0.6710965386261804,1.0,26,53.9234319195842,79.5,-25.576568080415797,Under,True,Win,,72,,,,,,,
401256138,2020,1,Georgia Southern,Louisiana Tech,False,-8.301325519916565,-7.25,1.0513255199165652,Home,False,,,0.675768382672841,1.0,35,52.58292328893751,47.875,4.707923288937508,Over,True,Loss,,41,,,,,,,
401256139,2020,1,Florida Atlantic,Memphis,False,0.3206740471526537,9.125,8.804325952847346,Home,True,Loss,,0.4929745880326227,0.0,-15,56.505841511259504,52.875,3.6308415112595043,Over,True,Loss,,35,,,,,,,
401256140,2020,1,Houston,Hawai'i,True,-6.1837091287342805,-7.125,-0.9412908712657195,Away,False,,,0.6329216225883357,0.0,-14,61.59449035642747,60.5,1.094490356427471,Over,False,,,42,,,,,,,
401256141,2020,1,Buffalo,Marshall,False,-7.04186472405859,-5.25,1.7918647240585903,Home,False,,,0.6505220075659115,1.0,7,52.71287056491101,53.625,-0.9121294350889926,Under,False,,,27,,,,,,,
401256144,2020,1,UTSA,Louisiana,False,10.965989277666646,14.125,3.1590107223333543,Home,True,Win,,0.27350784930044947,0.0,-7,58.7158086991966,54.625,4.0908086991966,Over,True,Win,,55,,,,,,,
401256145,2020,1,Georgia State,Western Kentucky,False,-3.1458255140379094,-3.25,-0.10417448596209056,Away,False,,,0.5685818053139419,1.0,18,55.525278932380864,50.375,5.150278932380864,Over,True,Win,,60,,,,,,,
401256143,2020,1,Coastal Carolina,Liberty,False,-12.107843126294974,-6.5,5.6078431262949735,Home,True,Loss,,0.7469578626888728,0.0,-3,57.32139972845162,60.25,-2.928600271548383,Under,True,Loss,,71,,,,,,,
401256150,2020,1,Miami,Oklahoma State,False,-8.525389616047335,0.8,9.325389616047335,Home,True,Loss,,0.6801804444211027,0.0,-3,53.36813835914492,62.0,-8.631861640855078,Under,True,Loss,,71,,,,,,,
401256151,2020,1,Colorado,Texas,False,14.248252624076512,8.7,-5.548252624076513,Away,True,Win,,0.21696164877037993,0.0,-32,59.28963745375342,65.6,-6.310362546246573,Under,True,Loss,,78,,,,,,,
401256152,2020,1,Wisconsin,Wake Forest,False,-17.11118143807855,-9.5,7.61118143807855,Home,True,Win,,0.8263204487688566,1.0,14,54.520368800710585,51.5,3.0203688007105853,Over,True,Win,,70,,,,,,,
401256194,2020,1,Oklahoma,Florida,False,-2.3945014694929725,-2.6,-0.2054985305070276,Away,False,,,0.5523112709011068,1.0,35,56.51278221648129,66.2,-9.687217783518712,Under,True,Loss,,75,,,,,,,
401256196,2020,1,Mississippi State,Tulsa,False,-5.272016613113876,-0.5,4.772016613113876,Home,True,Win,,0.6139129965871997,1.0,2,54.91619668933824,45.6,9.316196689338241,Over,True,Win,,54,,,,,,,
401268773,2020,1,San José State,Ball State,True,-5.152502113187502,-9.1,-3.9474978868124975,Away,True,Win,,0.6113996209516755,0.0,-21,58.07132446582358,65.1,-7.028675534176415,Under,True,Win,,47,,,,,,,
401256197,2020,1,Army,West Virginia,False,-2.7905217997012723,9.75,12.540521799701272,Home,True,Win,,0.5609001732500376,0.0,-3,55.76590703141446,40.5,15.265907031414457,Over,True,Win,,45,,,,,,,
401256108,2020,1,Georgia,Cincinnati,False,-12.878630643074866,1.7,14.578630643074865,Home,True,Win,,0.7603030844991088,1.0,3,50.45490200537276,52.5,-2.045097994627241,Under,True,Win,,45,,,,,,,
401256199,2020,1,Northwestern,Auburn,False,7.258084709368616,-3.7,-10.958084709368617,Away,True,Loss,,0.34509225454665415,1.0,16,49.33166071030264,44.7,4.63166071030264,Over,True,Win,,54,,,,,,,
401240152,2020,1,Alabama,Notre Dame,False,-15.234912348905345,-18.8,-3.5650876510946556,Away,True,Win,,0.7986142761860175,1.0,17,54.722211351723246,65.6,-10.877788648276749,Under,True,Win,,45,,,,,,,
401240173,2020,1,Clemson,Ohio State,False,-8.50359752459091,-7.2,1.3035975245909102,Home,False,,,0.6797524391594773,0.0,-21,53.138856929525694,68.0,-14.861143070474306,Under,True,Loss,,77,,,,,,,
